ds,yhat,yhat_lower,yhat_upper,trend,시군구
2017-04-01,0.547404134930209,0.5340378951779955,0.561069300548108,-0.09119548579870179,원주시
2017-07-01,0.5478804928457482,0.533846846279618,0.5610376735193959,-0.08737745163117545,원주시
2017-10-01,0.5469392022332032,0.5337137264603066,0.5606599070382307,-0.08350090571953986,원주시
2018-01-01,0.5576223178073592,0.5440153114028882,0.5704052668474315,-0.07962435980790432,원주시
2018-04-01,0.567663447016816,0.5551695175645031,0.5806661122495556,-0.07583021620219971,원주시
2018-07-01,0.5677821131423701,0.553845774038099,0.5817767514698161,-0.07199391544532062,원주시
2018-10-01,0.5670631294715756,0.5531917627930032,0.5808518007338225,-0.06811545752796391,원주시
2019-01-01,0.5764757456890033,0.5634189794672413,0.5894153188248963,-0.06423699961060723,원주시
2019-04-01,0.5910728690422419,0.5781484693571731,0.6048428544628887,-0.06044285598410933,원주시
2019-07-01,0.5886360874505585,0.5748060840496261,0.6019313782143642,-0.05660655520620588,원주시
2019-10-01,0.5892063876873695,0.5759018569836466,0.6032284524676247,-0.05272809726031079,원주시
2020-01-01,0.584588305513266,0.5713453215371983,0.5973434894186813,-0.04884963931441569,원주시
2020-04-01,0.5919198546077981,0.5782756941082438,0.6045150419101075,-0.04501333852010639,원주시
2020-07-01,0.5904899814011512,0.5766361589913319,0.6039904534815324,-0.04117703772186252,원주시
2020-10-01,0.5903655458671873,0.5766825867385025,0.6037666116628607,-0.03729857977198957,원주시
2021-01-01,0.5896317443989227,0.5766381399962345,0.6022001850844934,-0.03342013519291575,원주시
2021-04-01,0.6089736161018778,0.5945630932479037,0.6213210577586727,-0.02962600462643049,원주시
2021-07-01,0.6085956630417206,0.5956081561674963,0.6227352637920208,-0.026662281435531805,원주시
2021-10-01,0.6067741180954709,0.5922116569582415,0.620539160573961,-0.02366598985791991,원주시
2022-01-01,0.6132894889939707,0.5988495388281452,0.6261865987085282,-0.02395718862141393,원주시
2022-04-01,0.6192516062427385,0.6059785720963605,0.6329774474002533,-0.0242420569770059,원주시
2022-07-01,0.6152416798190543,0.6011323388500637,0.6282852701287852,-0.02453434876881204,원주시
2022-10-01,0.6103487344410625,0.5962900552193398,0.6236583944242776,-0.024829852558330333,원주시
2023-01-01,0.6155873889515345,0.6017773244209905,0.6302460623849576,-0.025125356347848623,원주시
2023-04-01,0.6261012888847699,0.612151493220127,0.6398199255900198,-0.02541443614194261,원주시
2023-07-01,0.6195359147232796,0.6057381811421727,0.6332675126485671,-0.025706727933748747,원주시
2023-10-01,0.615932253225788,0.6023038311799308,0.6295704961101763,-0.02600223172326704,원주시
2024-01-01,0.6071402093150665,0.5928400398802718,0.6210236645403938,-0.026297735512785338,원주시
2024-04-01,0.6103431658224654,0.5967088272559842,0.6247911509839891,-0.026590027304591476,원주시
2024-07-01,0.6047847000269333,0.5914195210039948,0.617968824638973,-0.026882319096397614,원주시
2024-10-01,0.600486302753872,0.5867837707420223,0.6138777409648439,-0.02717782288591591,원주시
2025-01-01,0.5955785529164255,0.5828770417156759,0.6086416767836679,-0.0274733266754342,원주시
2025-04-01,0.6108372142589492,0.5974650392471722,0.6247912241102365,-0.027762406469528187,원주시
2025-07-01,0.6072032462154786,0.5941698219565013,0.6213704279172333,-0.028054698261334325,원주시
2025-10-01,0.6020899059021866,0.5881461647565083,0.6147355201800502,-0.02835020205085262,원주시
2026-01-01,0.6086009717746493,0.5947939768868209,0.6219558243511925,-0.028645705840370916,원주시
2026-04-01,0.6145588775854741,0.6002301161045192,0.6282131256772291,-0.028934785634464895,원주시
2026-07-01,0.610548951161458,0.5970939510795172,0.6239875349865189,-0.029227077426271036,원주시
2026-10-01,0.6056560057836193,0.5911982874082162,0.6190352155036771,-0.02952258121578933,원주시
2027-01-01,0.6108946602942488,0.5959466704781293,0.6255537856125806,-0.029818085005307624,원주시
2027-04-01,0.621408560226799,0.6069221364990621,0.6350269339582156,-0.030107164799401606,원주시
2027-07-01,0.6148431860659209,0.6014439239325786,0.6293859354813202,-0.030399456591207744,원주시
2027-10-01,0.6112395245676981,0.5971687984449613,0.6243319780792761,-0.030694960380726038,원주시
2028-01-01,0.602447480657428,0.588018913053853,0.616291653177576,-0.030990464170244335,원주시
2028-04-01,0.6056504371643554,0.5914057560802951,0.6200725883254737,-0.03128275596205047,원주시
2028-07-01,0.6000919713695718,0.585522527558037,0.6140829619823985,-0.03157504775385661,원주시
2028-10-01,0.5957935740966567,0.5803127139720553,0.6105972783154806,-0.031870551543374905,원주시
2009-01-01,0.4440827586936278,0.42937907912264867,0.458074720444082,-0.05804969462266593,강릉시
2009-04-01,0.45380597366317516,0.43932562797118346,0.4682611252872374,-0.0523975695265227,강릉시
2009-07-01,0.44561388003692953,0.43139533442724465,0.4598343416956216,-0.046682643040422314,강릉시
2009-10-01,0.447385000842326,0.4332547967390453,0.4612903962586901,-0.04090491516360601,강릉시
2010-01-01,0.46360130721796355,0.44935738411225723,0.4770442831287397,-0.035127187286789714,강릉시
2010-04-01,0.4700773644856824,0.4563820697780514,0.48411964939464774,-0.02947506219210717,강릉시
2010-07-01,0.4659945603033569,0.45170005385863926,0.4808048551401583,-0.02376013570748371,강릉시
2010-10-01,0.46646373276355985,0.45270016374512556,0.479856758224506,-0.01798240783183186,강릉시
2011-01-01,0.48797767506792245,0.4743529101968686,0.5018778225703157,-0.012204679956180004,강릉시
2011-04-01,0.48213682031124205,0.46789292014254236,0.49598521891136016,-0.006552554858900292,강릉시
2011-07-01,0.484882328379976,0.4712044210679187,0.4984290608052571,-0.0008376283716508066,강릉시
2011-10-01,0.48381347455837337,0.4699797459967142,0.4980566686191727,0.004940099505568448,강릉시
2012-01-01,0.5172346192008853,0.5036525958210523,0.5317501376072452,0.01071782738489786,강릉시
2012-04-01,0.5250205430168239,0.5108885173354614,0.5380192303529319,0.01643275387423456,강릉시
2012-07-01,0.515520698885839,0.5009950610793169,0.5297638012754214,0.022147680361940633,강릉시
2012-10-01,0.5183663438647331,0.504913075788587,0.5317541255881796,0.027925408239621495,강릉시
2013-01-01,0.5358355894333321,0.5215505981329329,0.5499242323959271,0.03370313611724731,강릉시
2013-04-01,0.5455588044047821,0.531446487922065,0.5585789006811326,0.03935526121492473,강릉시
2013-07-01,0.5373667107790254,0.5240963054405003,0.5502018306972382,0.0450701877019426,강릉시
2013-10-01,0.5391378315854168,0.5258608009970936,0.5528003150103409,0.05084791557892769,강릉시
2014-01-01,0.5553541379607413,0.5413102295321213,0.5693210667340217,0.056625643456164616,강릉시
2014-04-01,0.561830195229843,0.5476263887556784,0.5751924308832247,0.062277768553461586,강릉시
2014-07-01,0.5577473910501634,0.5431592868157258,0.5710653335718893,0.06799269503888294,강릉시
2014-10-01,0.5582165635095511,0.5439649092040085,0.5722934849509412,0.07377042291425397,강릉시
2015-01-01,0.5797305058113437,0.5658090569176965,0.5936457979916233,0.07954815078722459,강릉시
2015-04-01,0.5738896510510043,0.5601249301344647,0.5879103590910217,0.08520027588034804,강릉시
2015-07-01,0.5766351591125404,0.5632324903128035,0.5911398379906369,0.09091520236103809,강릉시
2015-10-01,0.5755663052837957,0.5620105885395914,0.5893278890082387,0.09669293023162583,강릉시
2016-01-01,0.608987449918277,0.5953858205481406,0.6229366504546472,0.10247065810221359,강릉시
2016-04-01,0.6167733737247584,0.6035398879915143,0.630802773349936,0.10818558458213763,강릉시
2016-07-01,0.607273529585889,0.5934805284829008,0.6201316372340288,0.1139005110620617,강릉시
2016-10-01,0.610119174556683,0.5960277701613831,0.6247286144829441,0.11967823893123399,강릉시
2017-01-01,0.6275884201164488,0.6129066015461059,0.641686444918604,0.12545596680040622,강릉시
2017-04-01,0.637311635078928,0.6237042722039515,0.6513472337271071,0.13110809188858472,강릉시
2017-07-01,0.6291195414438043,0.6146112813210604,0.6433963192444574,0.13682301836663185,강릉시
2017-10-01,0.6308906620960272,0.6175273660505679,0.6438658884248474,0.14260074608983073,강릉시
2018-01-01,0.6471069683175348,0.6343826169271889,0.6612149112855116,0.14837847381302952,강릉시
2018-04-01,0.6535819005429516,0.6386621498375508,0.6670155111248844,0.15402947386614377,강릉시
2018-07-01,0.6494979588198222,0.6347383056883442,0.6631182639623168,0.15974326280873707,강릉시
2018-10-01,0.6499608377649296,0.6355217162029085,0.6638636605044552,0.16551469716907724,강릉시
2019-01-01,0.6714684865532627,0.6576611968425669,0.6856669385829598,0.17128613152941743,강릉시
2019-04-01,0.6656203159972477,0.6526324920821325,0.6792446684351745,0.1769309408268848,강릉시
2019-07-01,0.6683584269793533,0.6553487453014328,0.6840335684777487,0.18263847022765745,강릉시
2019-10-01,0.6640107459701918,0.6496599012701113,0.6774153277198248,0.18513737091737956,강릉시
2020-01-01,0.6941530634229669,0.6798472463370626,0.7077596817285005,0.18763627160710172,강릉시
2020-04-01,0.6986957994744963,0.6858856632846008,0.7134052566113119,0.19010801033280514,강릉시
2020-07-01,0.6859497079969066,0.672120787863375,0.6999358177621359,0.19257668947269055,강릉시
2020-10-01,0.6855134325802207,0.6717499165774801,0.6987830184193902,0.19507249695477255,강릉시
2021-01-01,0.6996858637340198,0.6855798291576359,0.7137444144816835,0.19755341041779356,강릉시
2021-04-01,0.706183934170103,0.6930168408450255,0.721100350657862,0.1999803909794445,강릉시
2021-07-01,0.6932882324933314,0.6792688742677016,0.7067282497330064,0.20099170941658895,강릉시
2021-10-01,0.6903040572489828,0.6763507102930819,0.704428072348051,0.2020141412431526,강릉시
2022-01-01,0.7017541466959771,0.6882619413899755,0.7158317597383538,0.20302565219153892,강릉시
2022-04-01,0.7035676004478401,0.6895617810552644,0.7179751393284732,0.20401517377148212,강릉시
2022-07-01,0.6947646681684906,0.6811340765380599,0.7083114082094314,0.2050099721575732,강릉시
2022-10-01,0.6904618429899938,0.6762585196490967,0.7045869198894,0.20601570239406092,강릉시
2023-01-01,0.707203787654864,0.6935936356328852,0.7216679444316273,0.20702143263054856,강릉시
2023-04-01,0.6966946743363975,0.6833406735355336,0.7109040567992253,0.20800529916624302,강릉시
2023-07-01,0.694720054304019,0.6816879999399186,0.7088553415669891,0.20900009755233415,강릉시
2023-10-01,0.688879202840855,0.6750013981381143,0.702745839530045,0.21000582778882182,강릉시
2024-01-01,0.7175283498409124,0.7029316117161236,0.7311863080578641,0.2110115580253095,강릉시
2024-04-01,0.7205941455535918,0.7059345112628146,0.7339469646128554,0.2120063564114006,강릉시
2024-07-01,0.7063741733212778,0.6935831639731262,0.7209616920789503,0.21300115479749165,강릉시
2024-10-01,0.7044478206591235,0.6902808757092876,0.7185659262817108,0.21400688503397933,강릉시
2025-01-01,0.7171450685866604,0.7026878608420087,0.7308373436895969,0.215012615270467,강릉시
2025-04-01,0.7222000249967823,0.7082351794159566,0.7363590200028948,0.21599648180616146,강릉시
2025-07-01,0.7092878032694001,0.6966388382049242,0.7231721044223444,0.21699128019225256,강릉시
2025-10-01,0.7062869264347835,0.69251868121509,0.7206688147665871,0.21799701042874023,강릉시
2026-01-01,0.7177312351700971,0.7033294540843057,0.7319379425973981,0.2190027406652279,강릉시
2026-04-01,0.7195390338772241,0.704426611211341,0.7332900593506394,0.2199866072009224,강릉시
2026-07-01,0.7107361015983371,0.6969152371778881,0.725202872192475,0.22098140558701346,강릉시
2026-10-01,0.7064332764193589,0.6931869988345526,0.7209081235286522,0.22198713582350113,강릉시
2027-01-01,0.7231752210838424,0.708793626224795,0.7370847743645673,0.2229928660599888,강릉시
2027-04-01,0.7126661077661122,0.6984727359337366,0.7263589211468539,0.2239767325956833,강릉시
2027-07-01,0.7106914877332582,0.6962143331355024,0.7238492645201202,0.22497153098177436,강릉시
2027-10-01,0.7048506362706256,0.6908494383009726,0.7185804187011907,0.22597726121826203,강릉시
2028-01-01,0.7334997832706904,0.7181391393082056,0.7470704161797348,0.2269829914547497,강릉시
2028-04-01,0.736565578983327,0.721866791105167,0.750230188457251,0.2279777898408408,강릉시
2028-07-01,0.7223456067507945,0.7078434723273295,0.7363486868397495,0.22897258822693187,강릉시
2028-10-01,0.7204192540883831,0.7055287672279015,0.7353159838888762,0.22997831846341954,강릉시
2009-01-01,0.24648979947441452,0.23133577303174527,0.2603185532560231,-0.47076081931495184,동해시
2009-04-01,0.257773953620745,0.24317848674012651,0.2720854578521709,-0.4685158672723308,동해시
2009-07-01,0.2589191945184187,0.24542251746452498,0.27419225059012464,-0.46624597131812506,동해시
2009-10-01,0.25202402608940916,0.23824359787985466,0.2675741293754172,-0.4639511314528662,동해시
2010-01-01,0.2623097761872999,0.2484614282492245,0.27647938736710254,-0.46165629158760735,동해시
2010-04-01,0.27208231473048955,0.2586957859484221,0.28669145627546083,-0.4594113395443559,동해시
2010-07-01,0.2738867858152755,0.25970797250525784,0.287464870522372,-0.4571414435895127,동해시
2010-10-01,0.26713206397600847,0.25323607773491247,0.28218279967315896,-0.4548466037214571,동해시
2011-01-01,0.2715380076161128,0.25693934166154647,0.28621912937044197,-0.45255176385340146,동해시
2011-04-01,0.2855954039073977,0.27274278503483174,0.29997740601105805,-0.4503068118082051,동해시
2011-07-01,0.287556775991498,0.27293800001250035,0.30254742463658957,-0.4480369158513955,동해시
2011-10-01,0.28384636637908833,0.270221683320391,0.29844896095196094,-0.44574207598297244,동해시
2012-01-01,0.2741890085570365,0.2601508493052919,0.28825176388960155,-0.4434471621313883,동해시
2012-04-01,0.2791622308233798,0.26470548506257247,0.2925458978193714,-0.44117719299558217,동해시
2012-07-01,0.27910729238668885,0.26449176578864,0.29412221030783847,-0.4389057100374477,동해시
2012-10-01,0.27494666972750503,0.26134895094135474,0.2891387534706056,-0.43660926572812486,동해시
2013-01-01,0.2829380181129181,0.2690615850852064,0.29651309383790053,-0.4343126006763858,동해시
2013-04-01,0.29422395776720195,0.28013422438115887,0.30843973130282565,-0.4320658631257714,동해시
2013-07-01,0.2953743876123243,0.28191662245391835,0.30981561319169026,-0.42979077822369854,동해시
2013-10-01,0.2884844651531185,0.2742557622815609,0.30314426634061387,-0.42749069238863585,동해시
2014-01-01,0.29877716640388835,0.28482998371330964,0.3149265432543676,-0.4251889013709124,동해시
2014-04-01,0.3085565049875828,0.29368581597131355,0.3227797920685002,-0.4229371492883569,동해시
2014-07-01,0.31131171868993174,0.2978459070661514,0.3259719745656642,-0.4197165107152932,동해시
2014-10-01,0.3055181871879862,0.29197854787847694,0.31965583890418325,-0.4164604805095584,동해시
2015-01-01,0.31089030633753173,0.2966754955031995,0.3247701089173928,-0.4131994651320046,동해시
2015-04-01,0.32589287432211284,0.31149661212459023,0.34046817974168825,-0.41000934139309325,동해시
